archive,case_name,placement_method,seed,placements_member,board_id,method,support_policy,min_support_count,min_support_ratio,min_area_normalized_support,adjacency_support_weight,runtime_ms,rectangle_count,candidate_unit_count,selected_unit_count,action_count,air_move_distance,travel_mode_cost,hard_penalty,stability_penalty,safe_lift_count,detour_count
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_main_pub_all_1seed_300s__ngcut9,baseline_greedy,seed_1000,paper_extended_suite_20260321/exp_main_pub_all_1seed_300s/exp_main_pub_all_1seed_300s__ngcut9/baseline_greedy/seed_1000/placements.csv,2,topology_process_aware,all_edges,1,0.75,0.0,1.0,55.63591599999995,9,50,28,58,66.23606797749977,66.23606797749977,0.0,0.0,0,20
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_main_pub_all_1seed_300s__ngcut9,baseline_greedy,seed_1000,paper_extended_suite_20260321/exp_main_pub_all_1seed_300s/exp_main_pub_all_1seed_300s__ngcut9/baseline_greedy/seed_1000/placements.csv,2,topology_local_search_process_aware,all_edges,1,0.75,0.0,1.0,270.591083,9,50,28,44,58.23606797749979,58.23606797749979,0.0,0.0,0,5
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,path_distance_local_search,all_edges,1,0.0,0.0,0.0,559.4190410000002,20,154,53,94,4776.741602242741,5026.741602242741,0.0,0.0,1,25
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,topology,all_edges,1,0.0,0.0,0.0,28.23004100000004,20,154,53,85,3571.082893254711,3821.082893254711,0.0,0.0,1,16
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,topology_process_aware,all_edges,1,0.0,0.0,0.0,716.8954160000003,20,154,53,106,4682.017403672467,4682.017403672467,0.0,0.0,0,39
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,topology_local_search_process_aware,all_edges,1,0.0,0.0,0.0,365.19208400000025,20,154,53,106,4682.017403672467,4682.017403672467,0.0,0.0,0,39
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,path_distance_local_search,all_edges,1,0.0,0.0,1.0,277.31533399999984,20,154,53,94,4776.741602242741,5026.741602242741,0.0,0.0,1,25
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,topology,all_edges,1,0.0,0.0,1.0,7.789584000000183,20,154,53,85,3571.082893254711,3821.082893254711,0.0,0.0,1,16
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,topology_process_aware,all_edges,1,0.0,0.0,1.0,99.55791700000027,20,154,53,106,4682.017403672467,4682.017403672467,0.0,0.0,0,39
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,topology_local_search_process_aware,all_edges,1,0.0,0.0,1.0,313.50720899999953,20,154,53,106,4682.017403672467,4682.017403672467,0.0,0.0,0,39
