archive,case_name,placement_method,seed,placements_member,board_id,strategy,gate_enabled,min_travel_saving_per_extra_event,min_travel_saving_ratio_per_extra_event,min_machining_saving,fallback_triggered,selected_source,estimated_runtime_ms,topology_runtime_ms,beam_runtime_ms,polish_runtime_ms,fallback_beam_runtime_ms,fallback_polish_runtime_ms,rectangle_count,rectangle_count_bin,candidate_unit_count,selected_unit_count,action_count,baseline_tool_event_count,target_tool_event_count,tool_event_delta,pierce_delta,lift_delta,safe_lift_delta,baseline_travel_mode_cost,target_travel_mode_cost,travel_mode_cost_delta,travel_mode_cost_reduction_pct,baseline_machining_cost,target_machining_cost,machining_cost_delta,machining_cost_reduction_pct,baseline_detour_count,target_detour_count,detour_delta,hard_penalty,stability_penalty,air_move_distance,cutting_length
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,fixed_100,True,100.0,0.0,1e-09,False,polished,410.901707999999,78.76045799999964,282.6087079999997,49.53254199999968,0.0,0.0,20,000_020,154,53,76,48,46,-2,-1,-1,0,7144.060451415711,7018.362791597588,-125.69765981812361,1.759470831370339,25027.06045141571,24901.36279159759,-125.69765981812088,0.5022469980529036,10,0,-10,0.0,0.0,7018.362791597588,17883.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,current,True,100.0,0.02,1e-09,False,polished,410.901707999999,78.76045799999964,282.6087079999997,49.53254199999968,0.0,0.0,20,000_020,154,53,76,48,46,-2,-1,-1,0,7144.060451415711,7018.362791597588,-125.69765981812361,1.759470831370339,25027.06045141571,24901.36279159759,-125.69765981812088,0.5022469980529036,10,0,-10,0.0,0.0,7018.362791597588,17883.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,strict,True,200.0,0.05,1e-09,False,polished,410.901707999999,78.76045799999964,282.6087079999997,49.53254199999968,0.0,0.0,20,000_020,154,53,76,48,46,-2,-1,-1,0,7144.060451415711,7018.362791597588,-125.69765981812361,1.759470831370339,25027.06045141571,24901.36279159759,-125.69765981812088,0.5022469980529036,10,0,-10,0.0,0.0,7018.362791597588,17883.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,342,no_gate,False,100.0,0.02,1e-09,True,beam,1157.0523739999992,133.8127499999997,412.63183299999986,26.129958000000286,560.2251249999997,24.25270799999968,31,021_050,260,75,152,51,51,0,0,0,0,9692.418311250573,9692.418311250573,0.0,0.0,32540.618311250582,32540.618311250582,0.0,0.0,57,57,0,0.0,0.0,9692.418311250573,22848.200000000008
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,342,fixed_100,True,100.0,0.0,1e-09,True,beam,1157.0523739999992,133.8127499999997,412.63183299999986,26.129958000000286,560.2251249999997,24.25270799999968,31,021_050,260,75,152,51,51,0,0,0,0,9692.418311250573,9692.418311250573,0.0,0.0,32540.618311250582,32540.618311250582,0.0,0.0,57,57,0,0.0,0.0,9692.418311250573,22848.200000000008
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,342,current,True,100.0,0.02,1e-09,True,beam,1157.0523739999992,133.8127499999997,412.63183299999986,26.129958000000286,560.2251249999997,24.25270799999968,31,021_050,260,75,152,51,51,0,0,0,0,9692.418311250573,9692.418311250573,0.0,0.0,32540.618311250582,32540.618311250582,0.0,0.0,57,57,0,0.0,0.0,9692.418311250573,22848.200000000008
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,342,strict,True,200.0,0.05,1e-09,True,beam,1157.0523739999992,133.8127499999997,412.63183299999986,26.129958000000286,560.2251249999997,24.25270799999968,31,021_050,260,75,152,51,51,0,0,0,0,9692.418311250573,9692.418311250573,0.0,0.0,32540.618311250582,32540.618311250582,0.0,0.0,57,57,0,0.0,0.0,9692.418311250573,22848.200000000008
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,340,no_gate,False,100.0,0.02,1e-09,True,topology,1023.0815420000008,114.19020800000013,374.6729170000007,28.889249999999755,478.7328750000004,26.5962919999998,26,021_050,187,66,103,68,78,10,4,4,2,10405.340461061971,10391.606485667759,-13.733975394212393,0.13198967823884833,28970.440461061968,28956.706485667757,-13.733975394210574,0.04740685738855049,23,0,-23,0.0,0.0,9891.606485667759,18565.1
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,340,fixed_100,True,100.0,0.0,1e-09,True,beam,1023.0815420000008,114.19020800000013,374.6729170000007,28.889249999999755,478.7328750000004,26.5962919999998,26,021_050,187,66,120,68,68,0,0,0,0,10405.340461061971,10405.340461061971,0.0,0.0,28970.440461061968,28970.440461061968,0.0,0.0,23,23,0,0.0,0.0,10405.340461061971,18565.1
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,340,current,True,100.0,0.02,1e-09,True,beam,1023.0815420000008,114.19020800000013,374.6729170000007,28.889249999999755,478.7328750000004,26.5962919999998,26,021_050,187,66,120,68,68,0,0,0,0,10405.340461061971,10405.340461061971,0.0,0.0,28970.440461061968,28970.440461061968,0.0,0.0,23,23,0,0.0,0.0,10405.340461061971,18565.1
