archive,case_name,placement_method,seed,placements_member,board_id,support_policy,min_support_count,min_support_ratio,min_area_normalized_support,adjacency_support_weight,method,topology_candidate_pool_size,beam_width,beam_candidate_pool_size,beam_max_expansions_per_node,beam_max_layer_expansions,beam_diversity_bucket_limit,beam_min_expansions_per_parent,beam_unstable_min_expansions_per_parent,beam_unstable_layer_expansion_multiplier,beam_unstable_layer_expansion_bonus,runtime_ms,rectangle_count,rectangle_count_bin,candidate_unit_count,selected_unit_count,action_count,air_move_distance,cutting_length,pierce_count,lift_count,collision_penalty,boundary_penalty,stability_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,hard_penalty
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,all_edges,1,0.75,0.0,1.0,topology_process_aware,96,,,,,,,,,,78.1544580000002,20,000_020,154,53,89,12252.773364345718,17883.0,28,29,0.0,0.0,0.0,2,3067.4871370539036,9,737.0,12752.773364345718,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,all_edges,1,0.75,0.0,1.0,process_local_search_multistart,96,,,,,,,,,,192.5018749999996,20,000_020,154,53,89,12252.773364345718,17883.0,28,29,0.0,0.0,0.0,2,3067.4871370539036,9,737.0,12752.773364345718,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,all_edges,1,0.75,0.0,1.0,process_aware_beam,,8,24,48,56,1,0,2,1.0,0,279.96424999999994,20,000_020,154,53,86,7144.060451415711,17883.0,23,25,0.0,0.0,0.0,0,0.0,10,1108.0,7144.060451415711,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,all_edges,1,0.75,0.0,1.0,process_aware_beam_adaptive_polished,96,8,24,48,56,1,0,2,1.0,0,270.7605000000006,20,000_020,154,53,76,7018.362791597588,17883.0,22,24,0.0,0.0,0.0,0,0.0,0,0.0,7018.362791597588,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,342,all_edges,1,0.75,0.0,1.0,topology_process_aware,96,,,,,,,,,,132.8372499999997,31,021_050,260,75,127,10448.117018206834,22848.2,34,35,0.0,0.0,0.0,0,0.0,20,1664.8999999999999,10448.117018206834,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,342,all_edges,1,0.75,0.0,1.0,process_local_search_multistart,96,,,,,,,,,,288.3546249999993,31,021_050,260,75,127,10448.117018206834,22848.2,34,35,0.0,0.0,0.0,0,0.0,20,1664.8999999999999,10448.117018206834,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,342,all_edges,1,0.75,0.0,1.0,process_aware_beam,,6,18,36,42,1,0,2,1.0,0,404.1524159999996,31,021_050,260,75,152,9692.418311250573,22848.200000000008,25,26,0.0,0.0,0.0,0,0.0,57,3662.8999999999996,9692.418311250573,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,342,all_edges,1,0.75,0.0,1.0,process_aware_beam_adaptive_polished,96,6,18,36,42,1,0,2,1.0,0,878.1873749999995,31,021_050,260,75,152,9692.418311250573,22848.200000000008,25,26,0.0,0.0,0.0,0,0.0,57,3662.8999999999996,9692.418311250573,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,340,all_edges,1,0.75,0.0,1.0,topology_process_aware,96,,,,,,,,,,120.09491699999941,26,021_050,187,66,103,9891.606485667759,18565.1,38,38,0.0,0.0,0.0,2,2007.6029214862956,0,0.0,10391.606485667759,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,340,all_edges,1,0.75,0.0,1.0,process_local_search_multistart,96,,,,,,,,,,260.3377909999995,26,021_050,187,66,103,9891.606485667759,18565.1,38,38,0.0,0.0,0.0,2,2007.6029214862956,0,0.0,10391.606485667759,0.0
