action_index,action_type,travel_mode,start_x,start_y,end_x,end_y,length,cutting_unit_id,segment_id,low_clearance_collision_penalty,collision_penalty,boundary_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,stability_penalty_delta,released_parts_before,released_parts_after,unstable_parts_before,unstable_parts_after,unstable_part_ids_before,unstable_part_ids_after,processed_segments_before,processed_segments_after
84,travel,low_clearance_detour,758.0,1051.3,770.0,1051.3,12.0,single:2201:top,,0.0,0.0,0.0,0,0.0,1,12.0,12.0,0.0,18,18,0,0,,,78,78
85,travel,low_clearance_detour,770.0,1051.3,776.0,1051.3,6.0,single:2201:top,,0.0,0.0,0.0,0,0.0,1,6.0,6.0,0.0,18,18,0,0,,,78,78
86,travel,low_clearance_detour,776.0,1051.3,783.0,1051.3,7.0,single:2201:top,,0.0,0.0,0.0,0,0.0,1,7.0,7.0,0.0,18,18,0,0,,,78,78
87,travel,low_clearance_detour,783.0,1051.3,789.0,1051.3,6.0,single:2201:top,,0.0,0.0,0.0,0,0.0,1,6.0,6.0,0.0,18,18,0,0,,,78,78
88,travel,low_clearance_detour,789.0,1051.3,1067.0,1051.3,278.0,single:2201:top,,0.0,0.0,0.0,0,0.0,1,278.0,278.0,0.0,18,18,0,0,,,78,78
89,travel,low_clearance_detour,1067.0,1051.3,1091.0,1051.3,24.0,single:2201:top,,0.0,0.0,0.0,0,0.0,1,24.0,24.0,0.0,18,18,0,0,,,78,78
90,travel,low_clearance_detour,1091.0,1051.3,1094.0,1051.3,3.0,single:2201:top,,0.0,0.0,0.0,0,0.0,1,3.0,3.0,0.0,18,18,0,0,,,78,78
91,travel,low_clearance_detour,1094.0,1051.3,1094.0,1043.0,8.299999999999955,single:2201:top,,0.0,0.0,0.0,0,0.0,1,8.299999999999955,8.300000000000182,0.0,18,18,0,0,,,78,78
92,cut,low_clearance,1094.0,1043.0,1405.0,1043.0,311.0,single:2201:top,2201:top,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,18,19,0,0,,,78,79
93,travel,low_clearance,1405.0,1043.0,1769.0,1124.0,372.90347276473574,single:1012:top,,0.0,0.0,0.0,0,0.0,0,0.0,372.90347276473585,0.0,19,19,0,0,,,79,79
94,cut,low_clearance,1769.0,1124.0,2080.0,1124.0,311.0,single:1012:top,1012:top,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,19,20,0,0,,,79,80
