action_index,action_type,travel_mode,start_x,start_y,end_x,end_y,length,cutting_unit_id,segment_id,low_clearance_collision_penalty,collision_penalty,boundary_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,stability_penalty_delta,released_parts_before,released_parts_after,unstable_parts_before,unstable_parts_after,unstable_part_ids_before,unstable_part_ids_after,processed_segments_before,processed_segments_after
78,cut,low_clearance,1538.2,289.0,1538.2,582.0,293.0,shared_edge:321:right|871:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,16,16,0,0,,,82,84
79,cut,low_clearance,1538.2,582.0,1564.9,582.0,26.700000000000045,shared_edge:1056:bottom|871:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,16,17,0,0,,,84,86
80,cut,low_clearance,1564.9,582.0,1564.9,875.0,293.0,shared_edge:1056:right|1320:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,17,17,0,0,,,86,88
81,cut,low_clearance,1564.9,875.0,1564.9,1168.0,293.0,shared_edge:2259:right|2606:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,17,17,0,0,,,88,90
82,cut,low_clearance,1564.9,1168.0,2185.6000000000004,1168.0,620.7000000000003,collinear_edge:2606:top|710:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,17,17,0,0,,,90,92
83,cut,low_clearance,2185.6000000000004,1168.0,2185.6000000000004,875.0,293.0,shared_edge:2366:left|710:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,17,17,0,0,,,92,94
84,cut,low_clearance,2185.6000000000004,875.0,2186.3,875.0,0.6999999999998181,shared_edge:1659:top|2366:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,17,17,0,0,,,94,96
85,travel,low_clearance,2186.3,875.0,2185.6000000000004,875.0,0.6999999999998181,shared_edge:1659:top|710:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.6999999999998181,0.0,17,17,0,0,,,96,96
86,cut,low_clearance,2185.6000000000004,875.0,1875.6000000000001,875.0,310.0000000000002,shared_edge:1659:top|710:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,17,17,0,0,,,96,97
87,cut,low_clearance,1875.6000000000001,875.0,1875.6000000000001,582.0,293.0,shared_edge:1320:right|1659:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,17,17,0,0,,,97,99
88,travel,low_clearance,1875.6000000000001,582.0,1875.6000000000001,875.0,293.0,shared_edge:2606:right|710:left,,0.0,0.0,0.0,0,0.0,0,0.0,293.0,0.0,17,17,0,0,,,99,99
89,cut,low_clearance,1875.6000000000001,875.0,1875.6000000000001,1168.0,293.0,shared_edge:2606:right|710:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,17,18,0,0,,,99,101
90,cut,low_clearance,1875.6000000000001,1168.0,1254.2,1168.0,621.4000000000001,collinear_edge:2259:top|2606:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,18,18,0,0,,,101,102
